age,education,balance,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,poutcome_other,poutcome_success,poutcome_unknown,default_yes,housing_yes,loan_yes
33.0,0,10446.680978170363,415.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
34.0,2,-72.0,273.0,5.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
42.0,3,1205.0,376.0,2.0,999.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
46.0,2,499.0,37.0,10.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
32.0,3,656.0,148.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True
27.0,2,100.0,57.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
35.0,2,69.0,461.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
53.0,0,619.0,198.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
29.0,2,192.0,327.0,4.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
35.0,3,0.0,669.0,6.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
49.0,3,87.0,165.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
58.0,3,3228.0,58.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
40.0,3,1361.0,1473.0,1.0,999.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
19.0,0,0.0,123.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
30.0,3,34.0,289.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
34.0,2,318.0,239.0,5.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
60.0,2,197.0,1386.0,1.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
28.0,3,0.0,294.0,2.0,105.0,7.0,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
46.0,3,273.0,910.0,2.0,184.0,4.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
49.0,1,15.0,550.0,7.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
59.0,3,7813.0,75.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44.0,2,-27.0,100.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True
33.0,3,75.0,204.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
54.0,2,1139.0,155.0,1.0,177.0,7.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
26.0,2,115.0,46.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
54.0,2,0.0,1366.0,1.0,150.0,1.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
48.0,1,7195.0,609.0,2.0,999.0,0.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
30.0,3,-477.0,1532.0,2.0,999.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
29.0,3,1026.0,226.0,1.0,92.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
51.0,3,3921.0,168.0,1.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
53.0,1,980.0,352.0,1.0,999.0,0.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
43.0,2,-179.0,335.0,6.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
34.0,3,2552.0,74.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
40.0,3,1729.0,85.0,1.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
43.0,2,434.0,117.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
33.0,2,-300.0,184.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
66.0,2,4785.0,72.0,3.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
44.0,2,-329.0,171.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
33.0,2,0.0,44.0,8.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
31.0,2,391.0,336.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
71.0,1,4657.0,93.0,5.0,999.0,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
46.0,3,705.0,398.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
32.0,2,255.0,86.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True
45.0,2,4365.0,45.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
32.0,2,350.0,110.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
49.0,1,474.0,152.0,3.0,221.0,1.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
27.0,2,489.0,356.0,4.0,999.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
46.0,2,757.0,382.0,3.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
37.0,3,695.0,233.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
30.0,2,-770.0,87.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False
44.0,2,80.0,387.0,2.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
45.0,2,315.0,103.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
27.0,2,213.0,378.0,1.0,999.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
57.0,1,0.0,257.0,2.0,999.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
66.0,3,2169.0,282.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
40.0,2,212.0,176.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
48.0,2,333.0,24.0,6.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
33.0,2,4404.0,766.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
42.0,2,257.0,955.0,2.0,999.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
47.0,2,3188.0,426.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
27.0,3,3083.0,244.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
78.0,3,226.0,136.0,1.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
50.0,1,1260.0,172.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
46.0,3,1410.0,93.0,1.0,189.0,8.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
41.0,2,6046.0,300.0,6.0,182.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
36.0,3,980.0,118.0,4.0,104.0,7.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
49.0,1,-37.0,191.0,2.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
46.0,3,-154.0,107.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
77.0,1,680.0,513.0,2.0,89.0,7.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
30.0,3,799.0,91.0,18.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True
43.0,2,-1164.0,76.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True
44.0,2,2523.0,1236.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40.0,1,98.0,193.0,5.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
25.0,3,343.0,377.0,1.0,999.0,0.0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
49.0,3,852.0,408.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
33.0,1,50.0,246.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40.0,3,0.0,58.0,7.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
44.0,1,10.0,196.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
32.0,2,950.0,219.0,4.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
52.0,3,0.0,197.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
35.0,3,175.0,257.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
35.0,2,-259.0,381.0,1.0,247.0,2.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
32.0,2,6217.0,486.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True
42.0,2,-1310.0,162.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True
59.0,0,139.0,153.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
44.0,2,7138.0,809.0,2.0,999.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
50.0,2,1111.0,50.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27.0,2,113.0,39.0,17.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
55.0,3,-612.0,131.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
54.0,0,310.0,526.0,4.0,258.0,3.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
31.0,2,-186.0,172.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
56.0,0,2038.0,405.0,1.0,305.0,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
51.0,3,833.0,77.0,3.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
61.0,1,625.0,158.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
34.0,2,105.0,146.0,2.0,171.0,3.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
56.0,1,551.0,27.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
29.0,0,145.0,105.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
34.0,3,618.0,119.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
35.0,2,1063.0,327.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True
56.0,2,985.0,150.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
45.0,2,2926.0,482.0,3.0,120.0,2.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
31.0,2,-449.0,81.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
37.0,3,66.0,1164.0,2.0,999.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
43.0,2,0.0,674.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40.0,0,419.0,347.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
38.0,2,-23.0,48.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
58.0,3,1573.0,279.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
24.0,2,77.0,236.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
53.0,2,1378.0,91.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
36.0,2,-73.0,15.0,8.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
28.0,1,60.0,161.0,1.0,337.0,1.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
45.0,1,137.0,187.0,19.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
46.0,2,-121.0,214.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
28.0,2,1065.0,406.0,1.0,317.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
51.0,2,-13.0,361.0,1.0,364.0,1.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
51.0,1,1869.0,30.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
30.0,2,4787.0,99.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
39.0,2,-183.0,202.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False
28.0,1,702.0,318.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
31.0,3,1494.0,275.0,12.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
31.0,1,0.0,59.0,4.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
38.0,3,46.0,70.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
31.0,2,609.0,1126.0,1.0,335.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
74.0,2,4079.0,343.0,3.0,999.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
40.0,3,0.0,228.0,2.0,182.0,6.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
43.0,2,7876.0,209.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
34.0,3,925.0,709.0,1.0,999.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
54.0,3,7010.0,275.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
51.0,1,42.0,51.0,2.0,342.0,3.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
33.0,2,285.0,267.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
41.0,3,0.0,95.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
33.0,3,3170.0,246.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
48.0,2,8.0,46.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
42.0,3,216.0,144.0,3.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
35.0,3,2975.0,249.0,2.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
25.0,2,894.0,328.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
38.0,1,490.0,17.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True
45.0,2,245.0,126.0,3.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
59.0,3,0.0,52.0,8.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
47.0,0,150.0,52.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
33.0,3,4.0,285.0,5.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
59.0,1,1727.0,500.0,4.0,358.0,2.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41.0,1,664.0,955.0,5.0,999.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
42.0,2,473.0,216.0,5.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
51.0,3,0.0,84.0,7.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
45.0,3,-192.0,138.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
30.0,3,1942.0,436.0,2.0,178.0,3.0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True
33.0,2,5137.0,123.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
43.0,3,10446.680978170363,36.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
37.0,2,1053.0,405.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
73.0,1,154.0,103.0,1.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
43.0,2,625.0,175.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
52.0,1,255.0,374.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
44.0,3,529.0,129.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
56.0,3,318.0,246.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
21.0,2,1903.0,107.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
54.0,1,3859.0,104.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
59.0,1,4198.0,309.0,1.0,91.0,10.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
52.0,1,230.0,198.0,2.0,170.0,2.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
31.0,2,747.0,543.0,2.0,999.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
53.0,2,263.0,143.0,7.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
24.0,2,-46.0,23.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
57.0,2,0.0,104.0,2.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
48.0,2,568.0,378.0,2.0,386.0,1.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
57.0,2,1469.0,364.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
51.0,2,18.0,363.0,6.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
50.0,3,201.0,248.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
34.0,2,1412.0,157.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
43.0,1,-93.0,402.0,2.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
31.0,2,-331.0,203.0,5.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
29.0,0,486.0,422.0,1.0,363.0,1.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
39.0,1,694.0,44.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36.0,3,2806.0,358.0,4.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
38.0,3,0.0,39.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
56.0,3,2959.0,325.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
41.0,1,22.0,238.0,3.0,126.0,4.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
47.0,2,1167.0,968.0,1.0,87.0,5.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
38.0,3,35.0,156.0,1.0,273.0,3.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
80.0,2,8304.0,681.0,1.0,118.0,11.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
37.0,2,4760.0,187.0,2.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
44.0,3,-1313.0,104.0,10.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True
33.0,2,697.0,860.0,2.0,999.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
53.0,2,230.0,112.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
69.0,3,473.0,112.0,1.0,78.0,1.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
46.0,2,1427.0,32.0,3.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
30.0,3,201.0,325.0,2.0,999.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
31.0,2,1086.0,410.0,1.0,999.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
38.0,3,4335.0,640.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
34.0,2,44.0,118.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
46.0,1,216.0,173.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42.0,2,214.0,21.0,24.0,999.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
41.0,2,343.0,89.0,7.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
33.0,2,-77.0,151.0,3.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
39.0,1,1046.0,112.0,4.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
27.0,2,1566.0,164.0,5.0,999.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
26.0,3,592.0,145.0,2.0,164.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
38.0,3,104.0,606.0,3.0,999.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
48.0,2,0.0,105.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
54.0,2,-22.0,85.0,1.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
51.0,2,0.0,439.0,3.0,999.0,0.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
47.0,2,72.0,278.0,1.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
53.0,2,100.0,205.0,4.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
35.0,1,319.0,221.0,1.0,999.0,0.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
58.0,3,9339.0,52.0,3.0,172.0,3.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
52.0,3,50.0,84.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
57.0,2,32.0,476.0,3.0,999.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False
52.0,3,6922.0,371.0,1.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
35.0,3,633.0,128.0,3.0,999.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
48.0,2,4265.0,220.0,2.0,999.0,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
46.0,3,2262.0,44.0,14.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
39.0,2,1970.0,30.0,1.0,404.0,2.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
38.0,3,1513.0,330.0,1.0,342.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
34.0,2,4659.0,28.0,1.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
47.0,1,668.0,908.0,1.0,999.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
